"Yr","Movie","DavidScore","MargScore","RvwDate","Link"
"2006","Rampage","3.0","4.0","2006-11-29","http://www.abc.net.au/atthemovies/txt/s1789070.htm",
"2006","Flags Of Our Fathers","4.0","4.0","2006-11-01","http://www.abc.net.au/atthemovies/txt/s1768145.htm",
"2006","The Departed","4.0","2.5","2006-10-11","http://www.abc.net.au/atthemovies/txt/s1756171.htm",
"2006","Factotum","3.5","4.0","2006-06-14","http://www.abc.net.au/atthemovies/txt/s1653031.htm",
"2006","The Caterpillar Wish","3.0","3.5","2006-06-07","http://www.abc.net.au/atthemovies/txt/s1652766.htm",
"2006","Ten Canoes","4.5","4.0","2006-06-28","http://www.abc.net.au/atthemovies/txt/s1664545.htm",
"2006","The Silly Billies Save The Circus","","","2006-11-08","http://www.abc.net.au/atthemovies/txt/s1776992.htm",
"2006","How Much Do You Love Me?","3.5","4.0","2006-04-12","http://www.abc.net.au/atthemovies/txt/s1608292.htm",
"2006","God On My Side","1.5","3.5","2006-11-01","http://www.abc.net.au/atthemovies/txt/s1768158.htm",
"2006","Babel","4.5","4.5","2006-12-17","http://www.abc.net.au/atthemovies/txt/s1801843.htm",
"2006","Imagine Me and You","2.5","3.0","2006-02-22","http://www.abc.net.au/atthemovies/txt/s1569752.htm",
"2006","Fateless","3.5","4.0","2006-03-15","http://www.abc.net.au/atthemovies/txt/s1589069.htm",
"2006","Thank You For Smoking","4.0","3.5","2006-08-16","http://www.abc.net.au/atthemovies/txt/s1714029.htm",
"2006","Neil Young: Heart of Gold","4.0","3.5","2006-05-10","http://www.abc.net.au/atthemovies/txt/s1629975.htm",
"2006","Colour Me Kubrick","4.0","3.5","2006-06-07","http://www.abc.net.au/atthemovies/txt/s1652743.htm",
"2006","Catch A Fire","4.0","4.0","2006-11-22","http://www.abc.net.au/atthemovies/txt/s1788470.htm",
"2006","The Passenger","4.5","","2006-03-08","http://www.abc.net.au/atthemovies/txt/s1578044.htm",
"2006","In the Mix","","2.5","2006-05-03","http://www.abc.net.au/atthemovies/txt/s1623207.htm",
"2006","Hard Candy","3.5","3.5","2006-07-12","http://www.abc.net.au/atthemovies/txt/s1675460.htm",
"2006","Where The Truth Lies","3.5","3.5","2006-05-03","http://www.abc.net.au/atthemovies/txt/s1623201.htm",
"2006","A Guide To Recognizing Your Saints","3.5","4.0","2006-11-15","http://www.abc.net.au/atthemovies/txt/s1777384.htm",
"2006","Candy","3.5","4.5","2006-05-24","http://www.abc.net.au/atthemovies/txt/s1630567.htm",
"2006","The Queen","4.5","4.5","2006-12-17","http://www.abc.net.au/atthemovies/txt/s1802105.htm",
"2006","In The Shadow Of The Palms","","3.5","2006-05-10","http://www.abc.net.au/atthemovies/txt/s1629939.htm",
"2006","Pirates of the Caribbean: Dead Man's Chest","3.5","4.5","2006-07-05","http://www.abc.net.au/atthemovies/txt/s1674859.htm",
"2007","The Heartbreak Kid","2.0","2.0","2007-11-21","http://www.abc.net.au/atthemovies/txt/s2086799.htm",
"2007","Spider-Man 3","3.5","2.0","2007-05-02","http://www.abc.net.au/atthemovies/txt/s1900240.htm",
"2007","Because I Said So","1.5","2.0","2007-05-02","http://www.abc.net.au/atthemovies/txt/s1900404.htm",
"2007","Delirious","3.5","3.5","2007-10-31","http://www.abc.net.au/atthemovies/txt/s2053969.htm",
"2007","Day Watch","3.5","4.0","2007-10-17","http://www.abc.net.au/atthemovies/txt/s2041995.htm",
"2007","The 11th Hour","3.5","3.0","2007-10-10","http://www.abc.net.au/atthemovies/txt/s2032145.htm",
"2007","Sicko","4.0","4.0","2007-08-01","http://www.abc.net.au/atthemovies/txt/s1983745.htm",
"2007","The Last Kiss","3.5","3.0","2007-03-14","http://www.abc.net.au/atthemovies/txt/s1864063.htm",
"2007","Rescue Dawn","3.5","4.0","2007-11-21","http://www.abc.net.au/atthemovies/txt/s2064662.htm",
"2007","I Do","3.0","3.5","2007-06-20","http://www.abc.net.au/atthemovies/txt/s1949979.htm",
"2007","Eastern Promises","4.0","4.5","2007-10-24","http://www.abc.net.au/atthemovies/txt/s2053907.htm",
"2007","Sunshine","4.0","4.0","2007-04-04","http://www.abc.net.au/atthemovies/txt/s1875102.htm",
"2007","Scoop","2.5","2.5","2007-03-21","http://www.abc.net.au/atthemovies/txt/s1864305.htm",
"2007","Hollywoodland","3.0","3.5","2007-03-07","http://www.abc.net.au/atthemovies/txt/s1851132.htm",
"2007","Lucky Miles","3.5","4.0","2007-07-11","http://www.abc.net.au/atthemovies/txt/s1963611.htm",
"2007","Music And Lyrics","3.0","3.0","2007-02-14","http://www.abc.net.au/atthemovies/txt/s1838899.htm",
"2007","Burke & Wills","3.5","3.5","2007-04-11","http://www.abc.net.au/atthemovies/txt/s1888295.htm",
"2007","September","2.0","4.0","2007-11-28","http://www.abc.net.au/atthemovies/txt/s2086718.htm",
"2007","Black Book","4.5","3.5","2007-07-04","http://www.abc.net.au/atthemovies/txt/s1962704.htm",
"2007","The War On Democracy","3.0","4.0","2007-09-26","http://www.abc.net.au/atthemovies/txt/s2023871.htm",
"2007","All My Friends Are Leaving Brisbane","3.5","3.0","2007-11-14","http://www.abc.net.au/atthemovies/txt/s2073846.htm",
"2007","Georgia Rule","2.0","2.5","2007-05-09","http://www.abc.net.au/atthemovies/txt/s1910350.htm",
"2007","Infamous","3.0","4.0","2007-05-16","http://www.abc.net.au/atthemovies/txt/s1911603.htm",
"2007","The Bet","3.0","3.0","2007-09-05","http://www.abc.net.au/atthemovies/txt/s2006754.htm",
"2007","Copying Beethoven","3.0","4.0","2007-04-18","http://www.abc.net.au/atthemovies/txt/s1888360.htm",
"2007","Fur","3.0","2.5","2007-09-05","http://www.abc.net.au/atthemovies/txt/s2005051.htm",
"2007","How To Eat Fried Worms","3.5","3.0","2007-02-28","http://www.abc.net.au/atthemovies/txt/s1851057.htm",
"2007","Superbad","3.0","3.0","2007-09-19","http://www.abc.net.au/atthemovies/txt/s2030603.htm",
"2007","Curse Of The Golden Flower","3.5","4.0","2007-04-25","http://www.abc.net.au/atthemovies/txt/s1900142.htm",
"2007","Fantastic 4 Rise Of The Silver Surfer","2.0","3.0","2007-06-20","http://www.abc.net.au/atthemovies/txt/s1949905.htm",
"2007","Death Of A President","4.0","3.5","2007-02-21","http://www.abc.net.au/atthemovies/txt/s1840603.htm",
"2007","Michael Clayton","4.0","3.5","2007-10-17","http://www.abc.net.au/atthemovies/txt/s2041985.htm",
"2007","Into The Wild","4.5","5.0","2007-11-28","http://www.abc.net.au/atthemovies/txt/s2086588.htm",
"2007","Zodiac","4.5","4.5","2007-05-16","http://www.abc.net.au/atthemovies/txt/s1912024.htm",
"2007","Death At A Funeral","4.0","4.0","2007-10-03","http://www.abc.net.au/atthemovies/txt/s2036829.htm",
"2007","The Golden Compass","3.5","3.5","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2099655.htm",
"2007","Tell No One","3.0","2.5","2007-11-07","http://www.abc.net.au/atthemovies/txt/s2064680.htm",
"2007","Resident Evil - Extinction","2.5","3.0","2007-10-10","http://www.abc.net.au/atthemovies/txt/s2041941.htm",
"2007","4 Months 3 Weeks  & 2 Days","4.5","4.5","2007-10-17","http://www.abc.net.au/atthemovies/txt/s2042016.htm",
"2007","Hannibal Rising","1.5","2.0","2007-02-14","http://www.abc.net.au/atthemovies/txt/s1840334.htm",
"2007","Interview","3.5","3.0","2007-11-21","http://www.abc.net.au/atthemovies/txt/s2085820.htm",
"2007","Deliver Us From Evil","4.0","4.0","2007-05-16","http://www.abc.net.au/atthemovies/txt/s1912036.htm",
"2007","Vitus","3.0","3.5","2007-10-03","http://www.abc.net.au/atthemovies/txt/s2023542.htm",
"2007","A Crude Awakening","3.5","4.5","2007-06-13","http://www.abc.net.au/atthemovies/txt/s1941451.htm",
"2007","Ocean's Thirteen","3.0","3.0","2007-06-13","http://www.abc.net.au/atthemovies/txt/s1941348.htm",
"2007","The Night Listener","3.0","3.0","2007-03-21","http://www.abc.net.au/atthemovies/txt/s1864457.htm",
"2007","Wild Hogs","","3.0","2007-03-07","http://www.abc.net.au/atthemovies/txt/s1851136.htm",
"2007","Forbidden Lies","4.0","4.0","2007-09-05","http://www.abc.net.au/atthemovies/txt/s2007185.htm",
"2007","A Mighty Heart","4.5","4.5","2007-10-10","http://www.abc.net.au/atthemovies/txt/s2041962.htm",
"2007","Stomp The Yard","2.0","2.0","2007-04-11","http://www.abc.net.au/atthemovies/txt/s1887722.htm",
"2007","Hairspray","3.5","4.0","2007-09-05","http://www.abc.net.au/atthemovies/txt/s2005040.htm",
"2007","Boxing Day","3.0","3.5","2007-11-21","http://www.abc.net.au/atthemovies/txt/s2086437.htm",
"2007","Control","4.0","4.0","2007-10-24","http://www.abc.net.au/atthemovies/txt/s2053852.htm",
"2007","Snowcake","3.0","3.5","2007-07-25","http://www.abc.net.au/atthemovies/txt/s1970970.htm",
"2007","The Final Winter","3.5","4.0","2007-08-29","http://www.abc.net.au/atthemovies/txt/s2004682.htm",
"2007","Rock The Bells","3.5","3.5","2007-04-18","http://www.abc.net.au/atthemovies/txt/s1888416.htm",
"2007","The Science Of Sleep","3.0","3.5","2007-04-25","http://www.abc.net.au/atthemovies/txt/s1900089.htm",
"2007","Next","2.5","2.5","2007-08-22","http://www.abc.net.au/atthemovies/txt/s1997371.htm",
"2007","Bra Boys","2.5","4.0","2007-03-14","http://www.abc.net.au/atthemovies/txt/s1864026.htm",
"2007","The Boynton Beach Club","2.5","1.5","2007-08-22","http://www.abc.net.au/atthemovies/txt/s1996391.htm",
"2007","The Dead Girl","4.0","3.5","2007-06-20","http://www.abc.net.au/atthemovies/txt/s1949940.htm",
"2007","The Kite Runner","3.5","4.0","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2099472.htm",
"2007","I Have Never Forgotten You The Life & Legacy of Simon Wiesenthal","3.5","4.0","2007-07-18","http://www.abc.net.au/atthemovies/txt/s1968859.htm",
"2007","This Is England","4.5","4.0","2007-08-15","http://www.abc.net.au/atthemovies/txt/s1996149.htm",
"2007","Clubland","3.5","3.5","2007-06-27","http://www.abc.net.au/atthemovies/txt/s1962672.htm",
"2007","2 Days In Paris","3.5","4.0","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2108149.htm",
"2007","Four Minutes","3.5","3.0","2007-06-20","http://www.abc.net.au/atthemovies/txt/s1949993.htm",
"2007","After The Wedding","3.5","4.0","2007-08-08","http://www.abc.net.au/atthemovies/txt/s1983684.htm",
"2007","Beowulf","3.5","4.0","2007-11-21","http://www.abc.net.au/atthemovies/txt/s2086533.htm",
"2007","Hey Good Looking","2.5","3.0","2007-04-11","http://www.abc.net.au/atthemovies/txt/s1888320.htm",
"2007","Strummer The Future Is Unwritten","3.0","4.0","2007-09-19","http://www.abc.net.au/atthemovies/txt/s2010035.htm",
"2007","My Kid Could Paint That","3.5","3.0","2007-10-17","http://www.abc.net.au/atthemovies/txt/s2042005.htm",
"2007","Death Proof","3.5","0.5","2007-10-31","http://www.abc.net.au/atthemovies/txt/s2054003.htm",
"2007","Bubble","3.5","4.0","2007-03-28","http://www.abc.net.au/atthemovies/txt/s1873889.htm",
"2007","Half Nelson","3.5","4.0","2007-04-18","http://www.abc.net.au/atthemovies/txt/s1888342.htm",
"2007","Evan  Almighty","2.0","2.5","2007-09-19","http://www.abc.net.au/atthemovies/txt/s2031950.htm",
"2007","The Brave One","3.0","3.5","2007-10-03","http://www.abc.net.au/atthemovies/txt/s2024615.htm",
"2007","Juno","4.0","4.0","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2152120.htm",
"2007","Year Of The Dog","3.0","3.0","2007-10-10","http://www.abc.net.au/atthemovies/txt/s2024603.htm",
"2007","Gone","3.0","3.5","2007-07-11","http://www.abc.net.au/atthemovies/txt/s1963595.htm",
"2007","Noise","4.0","4.5","2007-05-02","http://www.abc.net.au/atthemovies/txt/s1900374.htm",
"2007","Ratatouille","4.0","3.0","2007-08-29","http://www.abc.net.au/atthemovies/txt/s2005039.htm",
"2007","The Independent","3.0","3.5","2007-11-14","http://www.abc.net.au/atthemovies/txt/s2081608.htm",
"2007","The Jammed","4.0","4.0","2007-08-15","http://www.abc.net.au/atthemovies/txt/s2002090.htm",
"2007","Hostel Part II","2.5","2.5","2007-06-06","http://www.abc.net.au/atthemovies/txt/s1941379.htm",
"2007","Dr  Plonk","3.5","4.0","2007-08-29","http://www.abc.net.au/atthemovies/txt/s2004623.htm",
"2007","The Notorious Bettie Page","2.5","3.0","2007-03-07","http://www.abc.net.au/atthemovies/txt/s1851297.htm",
"2007","Atonement","4.0","4.5","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2098422.htm",
"2007","The Reaping","1.5","2.5","2007-04-18","http://www.abc.net.au/atthemovies/txt/s1888388.htm",
"2007","Buddha's Lost Children","3.5","3.0","2007-10-24","http://www.abc.net.au/atthemovies/txt/s2061752.htm",
"2007","Bridge To Terabithia","3.5","2.5","2007-06-13","http://www.abc.net.au/atthemovies/txt/s1941396.htm",
"2007","Freedom Writers","3.5","3.5","2007-03-21","http://www.abc.net.au/atthemovies/txt/s1864281.htm",
"2007","Elizabeth - The Golden Age","3.5","3.5","2007-11-14","http://www.abc.net.au/atthemovies/txt/s2065833.htm",
"2007","Venus","3.5","4.5","2007-02-21","http://www.abc.net.au/atthemovies/txt/s1840690.htm",
"2007","Black Snake Moan","2.0","3.5","2007-07-25","http://www.abc.net.au/atthemovies/txt/s1970911.htm",
"2007","Shooter","3.5","4.0","2007-04-18","http://www.abc.net.au/atthemovies/txt/s1888349.htm",
"2007","In The Land Of Women","4.0","3.0","2007-07-18","http://www.abc.net.au/atthemovies/txt/s1968626.htm",
"2007","Lucky You","3.5","3.0","2007-05-09","http://www.abc.net.au/atthemovies/txt/s1910203.htm",
"2007","Becoming Jane","2.5","3.0","2007-03-28","http://www.abc.net.au/atthemovies/txt/s1873875.htm",
"2007","Deep Water","4.0","4.0","2007-10-03","http://www.abc.net.au/atthemovies/txt/s2036840.htm",
"2007","Into Great Silence","3.5","3.5","2007-05-09","http://www.abc.net.au/atthemovies/txt/s1910423.htm",
"2007","The U.S. vs. JOHN LENNON","4.0","4.0","2007-05-23","http://www.abc.net.au/atthemovies/txt/s1912131.htm",
"2007","Orchestra Seats","2.5","3.0","2007-05-23","http://www.abc.net.au/atthemovies/txt/s1912163.htm",
"2007","Once","3.5","3.0","2007-08-22","http://www.abc.net.au/atthemovies/txt/s1996290.htm",
"2007","Blades Of Glory","3.5","3.5","2007-06-13","http://www.abc.net.au/atthemovies/txt/s1941432.htm",
"2007","Black Sheep","2.5","2.0","2007-08-15","http://www.abc.net.au/atthemovies/txt/s1995342.htm",
"2007","The Real Dirt On Farmer John","3.5","4.0","2007-10-24","http://www.abc.net.au/atthemovies/txt/s2053886.htm",
"2007","Enchanted","4.0","4.0","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2098454.htm",
"2007","Tideland","3.0","0.5","2007-04-25","http://www.abc.net.au/atthemovies/txt/s1900124.htm",
"2007","Amazing Grace","2.5","3.0","2007-07-18","http://www.abc.net.au/atthemovies/txt/s1968852.htm",
"2007","300","2.0","3.5","2007-04-04","http://www.abc.net.au/atthemovies/txt/s1874951.htm",
"2007","Bobby","4.5","4.5","2007-02-28","http://www.abc.net.au/atthemovies/txt/s1851097.htm",
"2007","Priceless","3.0","2.5","2007-04-04","http://www.abc.net.au/atthemovies/txt/s1875006.htm",
"2007","Knocked Up","3.5","4.0","2007-06-27","http://www.abc.net.au/atthemovies/txt/s1950297.htm",
"2007","The Lives Of Others","4.0","5.0","2007-03-21","http://www.abc.net.au/atthemovies/txt/s1864474.htm",
"2007","Inland Empire","2.5","1","2007-11-14","http://www.abc.net.au/atthemovies/txt/s2081564.htm",
"2007","American Gangster","4.0","4.0","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2099191.htm",
"2007","Rogue","3.5","3.5","2007-11-07","http://www.abc.net.au/atthemovies/txt/s2064632.htm",
"2007","Cashback","2.0","3.0","2007-07-18","http://www.abc.net.au/atthemovies/txt/s1968412.htm",
"2007","The Banquet","4.0","3.0","2007-11-28","http://www.abc.net.au/atthemovies/txt/s2066110.htm",
"2007","Lady Chatterley","4.0","2.5","2007-08-29","http://www.abc.net.au/atthemovies/txt/s2004844.htm",
"2007","The Host","4.0","4.0","2007-03-07","http://www.abc.net.au/atthemovies/txt/s1861131.htm",
"2007","Inside Paris","4.5","3.5","2007-08-08","http://www.abc.net.au/atthemovies/txt/s1983515.htm",
"2007","Lions For Lambs","3.0","3.0","2007-11-07","http://www.abc.net.au/atthemovies/txt/s2064180.htm",
"2007","Red Road","3.5","4.0","2007-10-03","http://www.abc.net.au/atthemovies/txt/s2024585.htm",
"2007","Little Children","3.5","3.5","2007-02-14","http://www.abc.net.au/atthemovies/txt/s1840350.htm",
"2007","Rocky Balboa","","2.5","2007-02-21","http://www.abc.net.au/atthemovies/txt/s1850942.htm",
"2007","Die Hard 4","3.5","3.5","2007-08-08","http://www.abc.net.au/atthemovies/txt/s1983603.htm",
"2007","Romulus My Father","3.0","4.0","2007-05-23","http://www.abc.net.au/atthemovies/txt/s1912077.htm",
"2007","Mr. Bean's Holiday","3.5","1.5","2007-03-28","http://www.abc.net.au/atthemovies/txt/s1865525.htm",
"2007","Razzle Dazzle","3.0","3.5","2007-03-14","http://www.abc.net.au/atthemovies/txt/s1863535.htm",
"2007","The Flying Scotsman","2.5","2.5","2007-08-08","http://www.abc.net.au/atthemovies/txt/s1983761.htm",
"2007","The Italian","4.0","5.0","2007-04-25","http://www.abc.net.au/atthemovies/txt/s1900161.htm",
"2007","Conversations With My Gardener","3.0","2.5","2007-11-14","http://www.abc.net.au/atthemovies/txt/s2075483.htm",
"2007","The Bourne Ultimatum","2.0","4.0","2007-08-22","http://www.abc.net.au/atthemovies/txt/s1996253.htm",
"2007","Waitress","3.5","3.5","2007-10-24","http://www.abc.net.au/atthemovies/txt/s2053938.htm",
"2007","The Home Song Stories","3.5","4.0","2007-08-15","http://www.abc.net.au/atthemovies/txt/s1996172.htm",
"2007","Norbit","1","","2007-02-28","http://www.abc.net.au/atthemovies/txt/s1852230.htm",
"2007","December Boys","2.0","2.5","2007-09-19","http://www.abc.net.au/atthemovies/txt/s2016744.htm",
"2007","Fracture","3.5","4.0","2007-07-25","http://www.abc.net.au/atthemovies/txt/s1970864.htm",
"2007","Transformers","3.5","3.5","2007-06-27","http://www.abc.net.au/atthemovies/txt/s1950144.htm",
"2007","Away From Her","4.0","4.5","2007-09-26","http://www.abc.net.au/atthemovies/txt/s2023988.htm",
"2007","Premonition","1.5","2.5","2007-07-18","http://www.abc.net.au/atthemovies/txt/s1968379.htm",
"2007","The Darjeeling Limited","4.5","4.0","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2099205.htm",
"2007","Reign Over Me","4.0","4.0","2007-03-21","http://www.abc.net.au/atthemovies/txt/s1864423.htm",
"2007","The Page Turner","4.0","2.0","2007-05-09","http://www.abc.net.au/atthemovies/txt/s1910363.htm",
"2007","I'm Not There","3.5","3.5","2007-12-16","http://www.abc.net.au/atthemovies/txt/s2099524.htm",
"2007","Man Of The Year","3.5","3.5","2007-02-21","http://www.abc.net.au/atthemovies/txt/s1840577.htm",
"2007","Stardust","3.5","3.5","2007-09-19","http://www.abc.net.au/atthemovies/txt/s2010082.htm",
"2007","The Assasination Of Jesse James By The Coward Robert Ford","4.5","4.5","2007-10-31","http://www.abc.net.au/atthemovies/txt/s2053958.htm",
"2007","Bee Movie","3.0","3.0","2007-11-28","http://www.abc.net.au/atthemovies/txt/s2086734.htm",
"2007","Irina Palm","2.0","3.0","2007-09-19","http://www.abc.net.au/atthemovies/txt/s2018257.htm",
"2007","Mr. Brooks","3.5","4.0","2007-07-25","http://www.abc.net.au/atthemovies/txt/s1970894.htm",
"2007","The Illusionist","2.5","3.5","2007-02-28","http://www.abc.net.au/atthemovies/txt/s1851080.htm",
"2007","Harry Potter And The Order Of The Phoenix","3.5","3.5","2007-07-11","http://www.abc.net.au/atthemovies/txt/s1963492.htm",
"2007","La Vie En Rose","3.5","3.0","2007-07-04","http://www.abc.net.au/atthemovies/txt/s1962651.htm",
"2007","The Singer","3.5","4.0","2007-04-04","http://www.abc.net.au/atthemovies/txt/s1875069.htm",
"2007","An Old Mistress","4.0","3.5","2007-11-07","http://www.abc.net.au/atthemovies/txt/s2064425.htm",
"2007","30 Days Of Night","3.5","3.5","2007-11-07","http://www.abc.net.au/atthemovies/txt/s2064398.htm",
"2007","Breach","4.0","4.0","2007-05-09","http://www.abc.net.au/atthemovies/txt/s1910231.htm",
"2007","Evening","3.5","3.5","2007-07-11","http://www.abc.net.au/atthemovies/txt/s1963590.htm",
"2007","Change Of Address","3.5","3.0","2007-06-27","http://www.abc.net.au/atthemovies/txt/s1950343.htm",
